userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,3DCameraXPos,3DCameraYPos,3DCameraZPos,3DCameraXRot,3DCameraYRot,3DCameraZRot,FOV,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.29945,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1605.145,602.7653,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.41625,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1596.913,530.7396,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.53298,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1621.608,471.0611,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.61132,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.65187,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.70922,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,21.76349,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,21.87582,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,21.99862,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.11405,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.22531,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.33664,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.45169,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.57065,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.60064,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,2,Accuracy,Complexity,22.64808,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,3,SpeedShort,Complexity,22.69111,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,3,SpeedShort,Complexity,22.72303,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,3,SpeedShort,Complexity,22.80634,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,3,SpeedShort,Complexity,22.80634,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,4,AccuracyShort,Complexity,22.86851,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,4,AccuracyShort,Complexity,22.9199,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,4,AccuracyShort,Complexity,22.96168,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,5,SpeedShort,Complexity,23.03124,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,5,SpeedShort,Complexity,23.05219,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,5,SpeedShort,Complexity,23.16371,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,5,SpeedShort,Complexity,23.28403,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,5,SpeedShort,Complexity,23.28403,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,6,AccuracyShort,Complexity,23.36555,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,6,AccuracyShort,Complexity,23.40307,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,6,AccuracyShort,Complexity,23.44664,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,7,SpeedShort,Complexity,23.51614,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,7,SpeedShort,Complexity,23.53797,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,7,SpeedShort,Complexity,23.60296,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,8,AccuracyShort,Complexity,23.64101,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1625.723,464.8874,,,
9-3-20 AndiTest,Desktop,8,AccuracyShort,Complexity,23.69341,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1625.723,464.8874,mouse,left,down
9-3-20 AndiTest,Desktop,8,AccuracyShort,Complexity,23.73811,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1625.723,464.8874,next,,pressed
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,23.81767,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1619.55,483.4083,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,23.93816,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1537.235,578.0707,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.06282,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1580.45,664.5016,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.17574,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1615.434,697.4276,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.28723,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1615.434,734.4694,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.40297,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1615.434,742.7009,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.51665,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1615.434,752.9904,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.63778,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1230.611,944.373,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.7569,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,921.9293,1069.904,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.87069,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1018.649,1041.093,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,24.98744,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1119.485,1006.109,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.10135,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1177.106,991.7042,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.21682,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1195.627,985.5305,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.33005,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1216.206,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.38128,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,mouse,left,down
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.44685,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.47349,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,mainCameraAngle,frontToSide,pressed
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.48543,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,mouse,left,up
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.55983,2.580841,0.5689902,-19.87922,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.6769,1.084418,0.5996286,-19.8366,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.79436,-2.774165,0.6791239,-19.71359,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,25.9131,-7.047012,0.7680971,-19.55226,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.02336,-11.41001,0.8600891,-19.35714,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,981.4148,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.13719,-15.85801,0.9554946,-19.11504,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.264,964.9518,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.25526,-20.39992,1.05569,-18.79394,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1214.148,940.2572,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.36932,-23.82603,1.135181,-18.44761,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1214.148,917.6205,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.48656,-26.18894,1.196627,-18.03242,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1193.569,868.2315,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.6074,-27.58326,1.239645,-17.20218,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1166.817,812.6688,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.73015,-28.82674,1.278062,-15.5891,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1045.402,670.6752,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.84668,-29.83522,1.309218,-13.5826,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,921.9293,586.3022,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,26.96739,-30.7218,1.336608,-11.20734,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,917.8135,543.0868,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,27.08213,-31.38484,1.357093,-8.975512,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,958.9711,516.3344,,,
9-3-20 AndiTest,Desktop,9,SpeedShort,Complexity,27.20185,-31.90532,1.373172,-6.873631,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1053.633,524.5659,,,
