name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,645.7513,,0.2137539,1.633969,1.264172,-0.04641843,0.9292108,1.092153,0.09663445,1.484773,1.255251,0,
Leonard,task1,646.7663,,0.2137905,1.632978,1.261297,-0.04598105,0.928369,1.092358,0.09986115,1.484551,1.253579,0,
Leonard,task1,647.7842,,0.1766425,1.652407,1.062368,-0.07108843,0.9295852,1.192238,0.152984,1.49538,1.234603,0,
Leonard,task1,648.8,,-0.08328187,1.61069,0.9713672,-0.1271568,0.8890001,1.224644,0.1517667,1.480901,1.182334,0,
Leonard,task1,649.8176,,-0.1459415,1.574594,1.040321,-0.1687054,0.8390576,1.138504,0.05795312,1.502536,1.098237,0,
Leonard,task1,650.8328,,-0.1289586,1.582027,0.9974887,-0.2534258,1.009728,1.057784,0.1026597,1.122562,1.242614,0,
Leonard,task1,651.8496,,-0.07872742,1.594733,0.8138503,-0.2695278,1.125701,0.7363482,-0.2511184,1.14744,0.9181419,0,
Leonard,task1,652.8666,,-0.08279376,1.647141,0.7511101,-0.3419738,1.074924,0.7119649,-0.3303831,1.088634,0.807505,0,
Leonard,task1,653.8831,,-0.04335574,1.675222,0.773673,-0.3064149,1.11492,0.7594176,-0.2866149,1.123656,0.8413638,0,
Leonard,task1,654.8983,,-0.07159246,1.646739,0.7255604,-0.2826852,1.116145,0.6930342,-0.2654961,1.112143,0.7764671,0,
Leonard,task1,655.9145,,-0.07810746,1.64629,0.7653791,-0.4986566,1.27701,0.5318913,-0.5293919,1.267155,0.5683381,0,
Leonard,task1,656.9324,,-0.08041637,1.638655,0.7994289,-0.8395259,1.120928,-0.3438329,-0.8126688,1.093727,-0.324495,0,
Leonard,task1,657.95,,-0.07107068,1.784408,0.7445358,-1.567801,1.1301,-0.8284833,-1.363323,1.106135,-0.9332976,0,
Leonard,task1,658.9645,,-0.2393767,1.524643,0.335108,-1.873888,0.8426931,-1.27055,-1.744913,0.8382661,-1.219552,0,
Leonard,task1,659.9827,,-0.3116584,1.233727,0.4401954,-1.889921,0.8294524,-1.258727,-1.738934,0.8260263,-1.248148,0,
Leonard,task1,660.9976,,-0.5767467,1.212195,0.3414646,-1.853555,0.8447577,-1.161906,-1.72958,0.8311667,-1.221828,0,
Leonard,task1,662.014,,-0.8201153,1.182553,0.02653533,-1.84261,0.8494483,-1.13287,-1.724282,0.8335493,-1.206064,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-2.05152,0.8308229,-1.281343,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.045152,,-2.052147,0.8332393,-1.283847,0,0,0.67,0,0,0.67,0,
Leonard,task1,2.059415,,-2.051745,0.8304237,-1.279588,0,0,0.67,0,0,0.67,0,
Leonard,task1,3.0756,,-2.052171,0.8301394,-1.281222,0,0,0.67,0,0,0.67,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-1.239423,1.677265,-0.03577596,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.032567,,-1.251619,1.673514,0.0475648,-0.9987021,1.124629,-0.8940575,-0.9699315,1.126749,-0.7672452,0,
Leonard,task1,2.049953,,-1.263166,1.658269,0.03597158,-0.9784679,1.096858,-0.8542628,-0.9653993,1.109122,-0.7225863,0,
Leonard,task1,3.068218,,-1.200526,1.669668,0.104526,-0.9670828,1.096839,-0.8322591,-0.9606378,1.109827,-0.7013704,0,
Leonard,task1,4.082271,,-1.227744,1.687093,0.05663592,-0.9684528,1.101706,-0.8449573,-0.9653552,1.116432,-0.7154414,0,
Leonard,task1,5.101794,,-1.253442,1.686849,0.1124668,-0.9245982,1.136063,-0.8061079,-0.9501681,1.158995,-0.6688728,0,
Leonard,task1,6.118042,,-1.248093,1.685072,0.1175383,-0.4330825,1.251661,-0.2784149,-0.5608126,1.20135,0.01358086,0,
Leonard,task1,7.135032,,-1.242462,1.68305,0.1059386,-0.2691914,1.403106,-0.2514493,-0.4459966,1.464707,0.1654237,0,
Leonard,task1,8.149999,,-1.244968,1.681143,0.08601964,-0.4634847,1.484205,-0.05074495,-0.4464126,1.315844,0.008803904,0,
Leonard,task1,9.165076,,-1.249946,1.67746,0.08373439,-0.5922398,1.430766,-0.09819072,-0.5810248,1.312889,-0.02464432,0,
Leonard,task1,10.18246,,-1.250687,1.662432,0.1044235,-0.8860589,1.259474,0.2324629,-0.423956,1.168784,-0.1348471,0,
Leonard,task1,11.19821,,-1.240392,1.643756,0.1138075,-0.8767573,1.2591,0.2546759,-0.8839623,1.243114,0.08021337,0,
Leonard,task1,12.21452,,-1.23818,1.673249,0.1146823,-0.9350836,1.230971,0.2580178,-0.9587899,1.211612,0.08799869,0,
Leonard,task1,13.23156,,-1.2473,1.680148,0.1125666,-0.9998381,1.20205,0.2608818,-0.9851183,1.20187,0.1036816,0,
Leonard,task1,14.24704,,-1.272392,1.682433,0.1342254,-1.017642,1.20935,0.2685291,-0.9983867,1.202184,0.1189378,0,
Leonard,task1,15.26631,,-1.270511,1.684341,0.1217262,-1.021611,1.20653,0.2621072,-1.005273,1.200059,0.1230424,0,
Leonard,task1,16.2819,,-1.267981,1.687276,0.1127088,-1.01741,1.208616,0.2495976,-1.000467,1.203865,0.1257244,0,
Leonard,task1,17.29665,,-1.264235,1.68454,0.116115,-1.018231,1.20533,0.2491733,-1.000121,1.19936,0.1267284,0,
Leonard,task1,18.3131,,-1.249043,1.646938,0.1416001,-0.9652112,1.378738,0.2898573,-0.9962811,1.299132,0.1166711,0,
Leonard,task1,19.33102,,-1.260168,1.647708,0.1518956,-0.9685438,1.433893,0.3036408,-1.012429,1.286592,0.1291807,0,
Leonard,task1,20.34682,,-1.267024,1.647008,0.149802,-0.9713774,1.46831,0.3135234,-1.01607,1.283591,0.1360248,0,
Leonard,task1,21.36126,,-1.267507,1.645603,0.1477566,-0.981542,1.479423,0.3144639,-1.016944,1.283203,0.1354268,0,
Leonard,task1,22.37853,,-1.275494,1.661957,0.1475704,-0.977572,1.465289,0.3119804,-1.017037,1.278849,0.1352473,0,
Leonard,task1,23.40483,,-1.316391,1.672601,0.1785341,-1.022749,1.396003,0.4079904,-1.026688,1.262517,0.1843377,0,
Leonard,task1,24.4219,,-1.29895,1.665724,0.1693665,-1.029487,1.410563,0.4054578,-1.026047,1.265435,0.1844667,0,
Leonard,task1,25.44833,,-1.282183,1.659791,0.1636816,-0.9935769,1.448176,0.3467874,-1.020114,1.269605,0.1608575,0,
Leonard,task1,26.46581,,-1.266024,1.647592,0.06915623,-0.9195665,1.389476,0.08371526,-1.056058,1.289566,-0.05166644,0,
Leonard,task1,27.47771,,-1.242803,1.625799,0.07502645,-0.9280615,1.385316,0.1024211,-1.025691,1.432948,-0.1227767,0,
Leonard,task1,28.49869,,-1.255502,1.630402,0.06653041,-0.9325446,1.39423,0.139704,-1.010567,1.448027,-0.1097383,0,
Leonard,task1,29.51555,,-1.264874,1.63306,0.06537569,-0.9426913,1.392378,0.1616123,-1.007913,1.447971,-0.08745879,0,
Leonard,task1,30.53222,,-1.263407,1.634983,0.06633019,-0.9411598,1.388256,0.1725844,-0.9930601,1.437887,-0.08623976,0,
Leonard,task1,31.55037,,-1.2703,1.636763,0.06892258,-0.9456338,1.386941,0.1797932,-1.004306,1.436246,-0.1028044,0,
Leonard,task1,32.5651,,-1.258622,1.636429,0.07008511,-0.935971,1.382632,0.1828728,-0.9955929,1.423082,-0.07166928,0,
Leonard,task1,33.58113,,-1.256945,1.636677,0.07423168,-0.9366148,1.379029,0.1921716,-1.019205,1.393117,-0.08658451,0,
Leonard,task1,34.59859,,-1.262072,1.637055,0.07954979,-0.9410257,1.381372,0.1936968,-0.9781555,1.390826,-0.007530153,0,
Leonard,task1,35.61452,,-1.265771,1.664794,0.1180948,-0.9427937,1.378837,0.222755,-0.9730134,1.368163,0.02240163,0,
Leonard,task1,36.63082,,-1.250962,1.655088,0.1146175,-0.9299647,1.378159,0.228056,-0.9501344,1.368165,0.1108423,0,
Leonard,task1,37.64686,,-1.250701,1.631916,0.07899624,-0.9254416,1.392682,0.2191113,-0.9725319,1.410656,-0.03445262,0,
Leonard,task1,38.66428,,-1.260355,1.632315,0.06650805,-0.9273012,1.387493,0.2159992,-0.9801486,1.416406,-0.04620856,0,
Leonard,task1,39.68045,,-1.261312,1.63696,0.09251976,-0.9291148,1.413656,0.1893483,-0.9890178,1.425901,-0.05489606,0,
Leonard,task1,40.69714,,-1.260556,1.639167,0.1418584,-0.9325117,1.426181,0.190379,-0.9968907,1.413514,-0.05413336,0,
Leonard,task1,41.71296,,-1.272759,1.634736,0.07400978,-0.9298455,1.408732,0.1904157,-1.001842,1.417207,-0.08855313,0,
Leonard,task1,42.72958,,-1.263098,1.628086,0.07828307,-0.9295998,1.407833,0.1858833,-0.9748225,1.431088,-0.03212613,0,
Leonard,task1,43.74678,,-1.257217,1.629727,0.06995183,-0.9202651,1.399672,0.1888097,-0.9686781,1.423333,-0.04486865,0,
Leonard,task1,44.76282,,-1.264808,1.644108,0.07230276,-0.9265393,1.397206,0.1973966,-0.972503,1.41622,-0.03700036,0,
Leonard,task1,45.77913,,-1.2698,1.677821,0.1465093,-0.940761,1.363999,0.2511927,-0.9710214,1.362478,-0.01183838,0,
Leonard,task1,46.79576,,-1.26686,1.679494,0.1320519,-0.9421902,1.356139,0.2472784,-0.9736814,1.347118,-0.006369531,0,
Leonard,task1,47.81197,,-1.266506,1.679386,0.1381821,-0.943387,1.353096,0.2543829,-0.9790853,1.337535,-0.002571762,0,
Leonard,task1,48.82869,,-1.274333,1.678865,0.1399546,-0.9481846,1.350872,0.2586148,-0.9864984,1.332268,-0.002947032,0,
Leonard,task1,49.84572,,-1.268388,1.679375,0.1346635,-0.9604325,1.34256,0.3005611,-0.9858843,1.313248,0.02253729,0,
Leonard,task1,50.86124,,-1.26914,1.659691,0.1477117,-0.959529,1.414202,0.3089177,-0.9899857,1.310643,0.02589923,0,
Leonard,task1,51.87765,,-1.272732,1.665848,0.1424095,-0.9672351,1.335922,0.3738655,-1.002728,1.257944,0.103323,0,
Leonard,task1,52.89357,,-1.268725,1.649623,0.1525211,-0.96366,1.370555,0.3678867,-1.009592,1.252745,0.1161535,0,
Leonard,task1,53.91105,,-1.274101,1.649023,0.1624022,-0.9533429,1.417011,0.3381551,-1.011959,1.258185,0.114769,0,
Leonard,task1,54.92694,,-1.257605,1.630818,0.1088868,-0.9655124,1.371253,0.3628675,-0.9611413,1.405259,0.09394127,0,
Leonard,task1,55.94479,,-1.260258,1.632087,0.1086392,-0.9707031,1.368154,0.3635172,-0.9485041,1.41457,0.1131533,0,
Leonard,task1,56.96069,,-1.252914,1.632386,0.09092355,-0.9640661,1.362443,0.3615199,-0.9456471,1.407646,0.1175526,0,
Leonard,task1,57.97846,,-1.251218,1.634013,0.09596878,-0.9634612,1.3579,0.3646644,-0.935271,1.400005,0.131583,0,
Leonard,task1,58.99274,,-1.24247,1.631785,0.09689093,-0.9593518,1.354443,0.3693224,-0.9553763,1.385543,0.160965,0,
Leonard,task1,60.01196,,-1.247146,1.663721,0.1501385,-0.9792148,1.327183,0.4389825,-0.8972608,1.28547,0.177898,0,
Leonard,task1,61.0259,,-1.080886,1.646102,0.2287129,-0.9039534,1.307659,0.5285965,-0.7097489,1.305181,0.3109105,0,
Leonard,task1,62.04706,,-0.8576028,1.644348,0.3149725,-0.6727095,1.309959,0.5998405,-0.3876273,1.331689,0.4336886,0,
Leonard,task1,63.06203,,-0.6825577,1.650636,0.3691306,-0.5613638,1.292204,0.6469106,-0.07524455,1.362981,0.5622393,0,
Leonard,task1,64.08014,,-0.5542638,1.64961,0.4488347,-0.4009432,1.279203,0.7095979,0.01744837,1.374455,0.5981998,0,
Leonard,task1,65.09166,,-0.5262491,1.656143,0.4577289,-0.3696314,1.273222,0.7175937,0.0907582,1.417412,0.6325108,0,
Leonard,task1,66.11054,,-0.5257956,1.654494,0.4632263,-0.363465,1.268755,0.7481548,-0.0320915,1.320036,0.5621949,0,
Leonard,task1,67.12808,,-0.5296422,1.655609,0.4414274,-0.3268799,1.275378,0.7129973,-0.1371861,1.322274,0.4511009,0,
Leonard,task1,68.14173,,-0.5356454,1.660129,0.4423929,-0.3572109,1.291725,0.7722724,-0.1384865,1.289909,0.5929484,0,
Leonard,task1,69.16048,,-0.5238295,1.664671,0.4439041,-0.3347113,1.275445,0.7454726,-0.1488337,1.268782,0.4914002,0,
Leonard,task1,70.17799,,-0.5268528,1.66972,0.4437008,-0.3265925,1.278707,0.7407526,-0.1501822,1.281593,0.4824858,0,
Leonard,task1,71.19023,,-0.5242878,1.668573,0.4412494,-0.3235417,1.275758,0.7389265,-0.1515397,1.262213,0.4839346,0,
Leonard,task1,72.20827,,-0.5175794,1.663819,0.4553064,-0.317841,1.275031,0.7440038,-0.1526454,1.259181,0.4979439,0,
Leonard,task1,73.22672,,-0.5428404,1.662779,0.4988618,-0.3373735,1.26643,0.7651418,-0.1624512,1.253935,0.5236226,0,
Leonard,task1,74.24218,,-0.5482595,1.664764,0.4657518,-0.4484561,1.241847,0.7871825,-0.2145232,1.242816,0.5896342,0,
Leonard,task1,75.25777,,-0.5102035,1.660622,0.4818688,-0.436704,1.229921,0.7812964,-0.2045533,1.352284,0.6563615,0,
Leonard,task1,76.27441,,-0.4335465,1.662691,0.6995299,-0.4186817,1.233744,0.986972,-0.0340364,1.543339,1.046388,0,
Leonard,task1,77.28938,,-0.4043354,1.666982,0.715536,-0.4162005,1.24017,1.013735,-0.002445042,1.541814,1.116283,0,
Leonard,task1,78.30724,,-0.4429405,1.669854,0.702975,-0.3929343,1.227483,0.992173,-0.1469731,1.354641,0.9359886,0,
Leonard,task1,79.32003,,-0.4448411,1.672154,0.6903823,-0.4148419,1.227744,0.9900666,-0.02306974,1.505885,1.091028,0,
Leonard,task1,80.33958,,-0.4341136,1.671446,0.6873962,-0.4048986,1.231932,0.9878772,-0.02924979,1.47339,1.037826,0,
Leonard,task1,81.35746,,-0.3687059,1.668424,0.6877878,-0.4151831,1.23752,0.9933366,0.08977497,1.524887,1.030448,0,
Leonard,task1,82.37807,,-0.2365347,1.652587,0.7005261,-0.3386846,1.248618,0.9845812,0.0808382,1.556698,1.063517,0,
Leonard,task1,83.38976,,-0.1354394,1.649732,0.6941637,-0.2870394,1.248745,0.9483915,0.1047379,1.558416,1.109663,0,
Leonard,task1,84.41532,,-0.1294911,1.649562,0.6944929,-0.280695,1.246065,0.9479403,0.0898037,1.555711,1.10518,0,
Leonard,task1,85.43218,,-0.1308138,1.650267,0.6930391,-0.2820662,1.246447,0.9482394,0.09664023,1.561081,1.1055,0,
Leonard,task1,86.44685,,-0.1358432,1.65057,0.6925297,-0.2865151,1.249372,0.9494968,0.0932765,1.561793,1.107559,0,
Leonard,task1,87.46408,,-0.1361719,1.650624,0.6930286,-0.2878774,1.24712,0.9493988,0.09147877,1.558464,1.108342,0,
Leonard,task1,88.47903,,-0.1520525,1.654659,0.6877215,-0.276349,1.239785,0.9489393,0.1125795,1.388831,0.9598996,0,
Leonard,task1,89.49712,,-0.3090953,1.672158,0.6827815,-0.3407704,1.250848,0.9628838,-0.139258,1.287668,0.8943787,0,
Leonard,task1,90.50974,,-0.4140077,1.670513,0.706093,-0.3967604,1.240522,0.9778149,-0.2382688,1.252788,0.9006187,0,
Leonard,task1,91.53072,,-0.4043,1.672164,0.6941989,-0.4141972,1.257634,0.991824,-0.2474557,1.259487,0.9018541,0,
Leonard,task1,92.54672,,-0.407663,1.643584,0.6970801,-0.4461248,1.403083,1.04833,-0.2519193,1.262239,0.886911,0,
Leonard,task1,93.56316,,-0.4063971,1.648072,0.6952378,-0.45027,1.411573,1.047262,-0.2569209,1.258702,0.8866282,0,
Leonard,task1,94.57979,,-0.4072223,1.648362,0.6894035,-0.4499894,1.419588,1.040488,-0.2609301,1.262322,0.8859527,0,
Leonard,task1,95.59631,,-0.405372,1.650495,0.6883693,-0.4543935,1.421352,1.040327,-0.2603875,1.26002,0.8848463,0,
Leonard,task1,96.6136,,-0.3999169,1.654203,0.6946679,-0.4354047,1.38445,1.04157,-0.2588202,1.256441,0.8931287,0,
Leonard,task1,97.62885,,-0.3967487,1.654163,0.6893956,-0.4665535,1.432257,1.056263,-0.254976,1.255383,0.8907871,0,
Leonard,task1,98.64548,,-0.3983355,1.65572,0.6892266,-0.5067464,1.488537,1.068856,-0.2572719,1.253544,0.8913381,0,
Leonard,task1,99.66247,,-0.4002304,1.656007,0.6933321,-0.5045337,1.487398,1.073134,-0.2588963,1.254712,0.8971105,0,
Leonard,task1,100.6788,,-0.3991881,1.656409,0.695989,-0.5089723,1.477531,1.075665,-0.2607437,1.25747,0.8984112,0,
Leonard,task1,101.6954,,-0.3111235,1.65799,0.6422391,-0.3798375,1.408937,1.074171,-0.1311763,1.310285,0.8360667,0,
Leonard,task1,102.7115,,-0.308119,1.644523,0.6387929,-0.2686641,1.329329,1.030802,-0.03164583,1.346699,0.7175781,0,
Leonard,task1,103.7325,,-0.3337149,1.650709,0.6480131,-0.2585712,1.292139,0.9892148,-0.0519191,1.334488,0.6829907,0,
Leonard,task1,104.7444,,-0.3346059,1.676456,0.6125103,-0.2541524,1.307084,0.9795949,-0.0432474,1.347765,0.6990505,0,
Leonard,task1,105.7571,,-0.3239193,1.665256,0.6216057,-0.2490341,1.300494,0.9845143,-0.04282331,1.33675,0.7037877,0,
Leonard,task1,106.778,,-0.3135706,1.653618,0.6279562,-0.2467049,1.294599,0.983702,-0.05189705,1.320505,0.7245606,0,
Leonard,task1,107.7902,,-0.3457154,1.672766,0.6683791,-0.2666615,1.298301,0.9922234,-0.0641976,1.319519,0.7599465,0,
Leonard,task1,108.809,,-0.3311801,1.665638,0.6467686,-0.2784036,1.289717,0.9999445,-0.07238546,1.316754,0.7687121,0,
Leonard,task1,109.8232,,-0.33846,1.673009,0.6407254,-0.2760838,1.296146,0.9920086,-0.0710876,1.310461,0.7604061,0,
Leonard,task1,110.8537,,-0.3522807,1.673602,0.6740186,-0.2818642,1.295527,0.996236,-0.07222623,1.309833,0.7677523,0,
Leonard,task1,111.8675,,-0.3237259,1.65307,0.6294593,-0.2524912,1.29016,0.982293,-0.06572944,1.311743,0.7400694,0,
Leonard,task1,112.884,,-0.3111226,1.629357,0.6270414,-0.2262485,1.29491,0.9665713,-0.03384113,1.335601,0.6890689,0,
Leonard,task1,113.976,,-0.3229645,1.644544,0.6313439,-0.2394261,1.288208,0.9695813,-0.02373844,1.346415,0.6905693,0,
Leonard,task1,115.0828,,-0.3165162,1.651614,0.6310518,-0.2393678,1.283138,0.9705072,-0.02006191,1.340834,0.6970775,0,
Leonard,task1,116.1037,,-0.3355218,1.676773,0.6413221,-0.2398568,1.285091,0.9737819,-0.02679211,1.338674,0.7143742,0,
Leonard,task1,117.1237,,-0.3473029,1.684594,0.6547769,-0.2489657,1.288022,0.9813104,-0.03438377,1.333294,0.7299657,0,
Leonard,task1,118.1344,,-0.3667878,1.654123,0.7028679,-0.3166339,1.289984,1.012215,-0.08789647,1.300985,0.803975,0,
Leonard,task1,119.1524,,-0.3949295,1.665572,0.7128204,-0.3316017,1.295115,1.014537,-0.1021822,1.301267,0.827172,0,
Leonard,task1,120.1697,,-0.3379951,1.651811,0.6932161,-0.3015913,1.288675,1.015571,-0.08242762,1.304905,0.8025399,0,
Leonard,task1,121.1856,,-0.3141712,1.647102,0.6505353,-0.2401817,1.286111,0.9848581,-0.03110701,1.322607,0.7256172,0,
Leonard,task1,122.2012,,-0.3255271,1.645673,0.6347733,-0.2548527,1.287015,0.9792828,0.08449316,1.378899,0.6613352,0,
Leonard,task1,123.2162,,-0.3197491,1.637827,0.6169336,-0.2542054,1.283625,0.9831279,0.07585418,1.380887,0.6641811,0,
Leonard,task1,124.235,,-0.3546627,1.667297,0.6428105,-0.2843704,1.279374,0.9877387,0.05297863,1.373239,0.6744667,0,
Leonard,task1,125.2516,,-0.3100736,1.665358,0.5892525,-0.2178145,1.285825,0.9197239,0.03510475,1.36321,0.6393749,0,
Leonard,task1,126.2654,,-0.36606,1.643664,0.6648455,-0.1814972,1.27509,0.9400733,-0.04325855,1.347275,0.6349655,0,
Leonard,task1,127.2839,,-0.4021542,1.647699,0.6786373,-0.1769002,1.277343,0.9170949,-0.06451964,1.339945,0.6307543,0,
Leonard,task1,128.3014,,-0.4046457,1.645278,0.6743246,-0.1751928,1.278436,0.9151477,-0.06303975,1.345991,0.6367397,0,
Leonard,task1,129.3269,,-0.409973,1.648448,0.7387868,-0.1832495,1.286214,0.9232395,-0.07210037,1.319359,0.6559802,0,
Leonard,task1,130.3432,,-0.4602394,1.654692,0.780952,-0.2526139,1.28646,0.9953614,-0.07731289,1.319069,0.7379242,0,
Leonard,task1,131.3591,,-0.4195977,1.645576,0.6865351,-0.2097363,1.283784,0.9343286,-0.08433092,1.327325,0.6393215,0,
Leonard,task1,132.3757,,-0.430241,1.649779,0.694256,-0.2135567,1.282711,0.9415342,-0.06373781,1.348734,0.6475419,0,
Leonard,task1,133.3955,,-0.4388163,1.645425,0.7143034,-0.2035853,1.27704,0.9291512,0.0329355,1.393675,0.6925556,0,
Leonard,task1,134.4086,,-0.4503253,1.648853,0.7427824,-0.2268593,1.278084,0.9558104,-0.01946723,1.472901,0.741585,0,
Leonard,task1,135.4254,,-0.4434689,1.649181,0.7287523,-0.2338279,1.274415,0.964546,-0.0003108382,1.466845,0.7066494,0,
Leonard,task1,136.4416,,-0.4350755,1.646589,0.7106417,-0.2253338,1.27246,0.9541755,0.0493198,1.371747,0.6366442,0,
Leonard,task1,137.4584,,-0.4485392,1.650273,0.7319138,-0.2401769,1.273717,0.9721741,0.04702437,1.406254,0.6625815,0,
Leonard,task1,138.4747,,-0.4412,1.647665,0.7318475,-0.2325895,1.269528,0.9658213,0.02294785,1.421457,0.6716365,0,
Leonard,task1,139.4915,,-0.4379159,1.644954,0.7352165,-0.2322066,1.253214,0.9595943,0.02754956,1.462351,0.7241802,0,
Leonard,task1,140.5074,,-0.4390365,1.642121,0.7070003,-0.2269765,1.263259,0.9727713,-0.03596991,1.328484,0.635938,0,
Leonard,task1,141.5238,,-0.408744,1.635146,0.6586984,-0.2087912,1.278626,0.9386576,0.01143664,1.366891,0.6775693,0,
Leonard,task1,142.5411,,-0.3831429,1.652933,0.7016391,-0.247044,1.265899,0.9896608,-0.001619577,1.542156,0.868309,0,
Leonard,task1,143.5562,,-0.2617272,1.658851,0.6790358,-0.273673,1.280279,0.9848165,0.01457351,1.599086,1.092596,0,
Leonard,task1,144.5728,,-0.2588137,1.658646,0.6896911,-0.280294,1.279257,0.9961297,0.01352078,1.582344,1.117701,0,
Leonard,task1,145.5891,,-0.2661971,1.660977,0.6887019,-0.2847773,1.280512,0.997157,0.009001672,1.602131,1.122373,0,
Leonard,task1,146.6058,,-0.2725711,1.661343,0.6882447,-0.2904547,1.278217,0.9960278,0.009604692,1.605677,1.127254,0,
Leonard,task1,147.6236,,-0.2760071,1.659974,0.6953963,-0.2885612,1.276413,1.000322,0.0133186,1.605019,1.129879,0,
Leonard,task1,148.6395,,-0.2811219,1.658575,0.6982399,-0.2829935,1.273633,1.001162,0.006090164,1.604573,1.126544,0,
Leonard,task1,149.6555,,-0.2789091,1.659605,0.7003228,-0.2835947,1.271005,1.004905,0.01054609,1.608907,1.126804,0,
Leonard,task1,150.6714,,-0.2701529,1.660661,0.7015535,-0.2810948,1.272802,1.007394,0.01901096,1.602607,1.133782,0,
Leonard,task1,151.6878,,-0.2681794,1.660363,0.7035326,-0.2803344,1.272019,1.009147,0.02137452,1.597386,1.135089,0,
Leonard,task1,152.7047,,-0.261352,1.663543,0.6923088,-0.2731378,1.281669,1.009117,0.1032339,1.59959,0.9895493,0,
Leonard,task1,153.7213,,-0.2609002,1.664231,0.6909375,-0.2724438,1.274066,1.000646,0.04060733,1.446094,0.936272,0,
Leonard,task1,154.7378,,-0.289035,1.670585,0.6890492,-0.2949054,1.274629,0.9998232,0.03123719,1.547237,1.103619,0,
Leonard,task1,155.7541,,-0.2940596,1.66915,0.6804125,-0.2959159,1.274373,0.9930448,0.02212179,1.541112,1.111113,0,
Leonard,task1,156.7701,,-0.294099,1.668642,0.6837348,-0.3012584,1.27451,0.9974728,0.02372754,1.540734,1.122532,0,
Leonard,task1,157.7868,,-0.2915845,1.668039,0.6896063,-0.2977774,1.276356,1.002813,0.02649438,1.536848,1.129471,0,
Leonard,task1,158.8036,,-0.2740589,1.673995,0.6932468,-0.286445,1.257201,1.001646,0.08961153,1.306107,0.9158644,0,
Leonard,task1,159.8204,,-0.1258994,1.627174,0.6452124,-0.2403957,1.266901,0.9635984,0.03455025,1.208464,0.8681422,0,
Leonard,task1,160.8363,,-0.2266989,1.649173,0.7006693,-0.258912,1.252312,0.9714355,0.02568567,1.327152,0.8808752,0,
Leonard,task1,161.8524,,-0.355161,1.618195,0.8145397,-0.2847025,1.200315,1.016749,-0.02321446,1.339675,0.8885296,0,
Leonard,task1,162.8692,,-0.2966166,1.619315,0.7343538,-0.2469706,1.229603,1.009924,-0.04974449,1.278827,0.7895387,0,
Leonard,task1,163.8851,,-0.2134699,1.606446,0.6377299,-0.2615977,1.244171,0.9574917,-0.05999583,1.209496,0.7654069,0,
Leonard,task1,164.9015,,-0.3252446,1.651311,0.7135747,-0.2684709,1.239938,0.965472,-0.03561014,1.438848,0.8351488,0,
Leonard,task1,165.918,,-0.3046122,1.641887,0.6592793,-0.2874236,1.242437,0.9415061,-0.07933098,1.200275,0.7540912,0,
Leonard,task1,166.9341,,-0.4236248,1.652564,0.739898,-0.3001405,1.223576,0.9326573,-0.2156356,1.250799,0.7548551,0,
